"fecha_comprob","comprobante","puntoventa","numero_comprob","cliente","clientenombre","cuit","ctadeudorescodigo","ctadeudores","ctaventascodigo","ctaventas","total_comprob","imputacion_numero","comprob2","comprob2_nro","fecha_comprob2"
"07/01/2020",Factura de Venta Mostrador,"00002 - Punto de Venta Casa Central","00004300",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000165",Recibo de Cobranza Mostrador,"2020-00000041","07/01/2020"
"07/01/2020",Factura de Venta Mostrador,"00002 - Punto de Venta Casa Central","00004301",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000344",Recibo de Cobranza Mostrador,"2020-00000218","07/01/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00000021",CL000041,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PESONAL CIVIL DE LA NACION,"30-68303222-7","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,176281.7800000000,"2017-00001493",Recibo de Cobranza,"202000000209","13/04/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00000022",CL000188,UNIVERSAL ASSISTANCE SOCIEDAD ANONIMA,"30-58146679-6","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,237502.3300000000,"2017-00000761",Recibo de Cobranza,"202000000326","28/08/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002632",CL000055,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,"30-55027355-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,552204.9400000000,"2017-00000677",Recibo de Cobranza,"202000000274","03/09/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002633",CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,123703.9800000000,"2022-00000349",Nota de Crédito de Venta,"000010000689","31/05/2022"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002633",CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,123703.9800000000,"2022-00000353",Recibo de Cobranza,"2022-00000199","23/05/2022"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002634",CL000113,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,"30-61445509-4","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,26300.2600000000,,,,//
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002635",CL000041,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PESONAL CIVIL DE LA NACION,"30-68303222-7","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,32724.5400000000,"2017-00001493",Recibo de Cobranza,"202000000209","13/04/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002636",CL000295,INSTITUTO DE OBRA SOCIAL DE LAS FUERZAS ARMADAS (IOSFA),"30-71429214-1","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,54515.0000000000,"2017-00000731",Recibo de Cobranza,"202000000313","28/12/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002637",CL000108,OBRA SOCIAL DEL PERSONAL DE FARMACIA,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2100.5900000000,"2023-00002751",Recibo de Cobranza,"2023-00000785","25/07/2023"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002638",CL000294,UNO SALUD S.A.,"30-71160242-5","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,601.9400000000,,,,//
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002639",CL000188,UNIVERSAL ASSISTANCE SOCIEDAD ANONIMA,"30-58146679-6","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,2846.1000000000,"2017-00000621",Recibo de Cobranza,"202000000165","20/02/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002640",CL000137,OBRA SOCIAL DEL PERSONAL DE TELEVISION,"30-51674838-5","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,3805.0900000000,,,,//
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002641",CL000081,OBRA SOCIAL DE PETROLEROS,"30-66187671-5
","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1538.5300000000,"2017-00001275",Recibo de Cobranza,"202000000677","16/04/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002642",CL000157,OBRA SOCIAL PARA LA ACTIVIDAD DOCENTE,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,611.0000000000,,,,//
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002643",CL000097,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,15217.6600000000,,,,//
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002644",CL000063,OBRA SOCIAL DE LA ACTIVIDAD DE SEGUROS  REASEGUROS  CAPITALIZACION Y AHORRO Y PRESTAMO PARA LA VIVIE,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,5436.8500000000,"2017-00000129",Recibo de Cobranza,"202000000081","06/08/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002645",CL000188,UNIVERSAL ASSISTANCE SOCIEDAD ANONIMA,"30-58146679-6","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,11418.0300000000,"2017-00000621",Recibo de Cobranza,"202000000165","20/02/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002646",CL000163,PLAN MEDICO DEL HOSPITAL ALEMAN,"30-54584303-6","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1833.0600000000,"2017-00001120",Recibo de Cobranza,"202000000406","31/03/2021"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002647",CL000176,SOCIEDAD ITALIANA DE BENEFICIENCIA EN BUENOS AIRES,XX,"01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,3376.0500000000,"2017-00000845",Recibo de Cobranza,"202000000349","11/12/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002647",CL000176,SOCIEDAD ITALIANA DE BENEFICIENCIA EN BUENOS AIRES,XX,"01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,3376.0500000000,"2017-00001341",Nota de Crédito de Venta,"0000100000605","08/07/2021"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002648",CL000298,SYGMA SERVICIOS INTEGRALES S.A.,"30-70728583-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,9154.1800000000,"2017-00000087",Nota de Crédito de Venta,"0000100000575","07/07/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002648",CL000298,SYGMA SERVICIOS INTEGRALES S.A.,"30-70728583-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,9154.1800000000,"2022-00000076",Recibo de Cobranza,"202000000080","18/06/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002649",CL000059,OBRA SOCIAL DE EMPRESARIOS PROFESIONALES Y MONOTRIBUTISTAS,"30-58666171-6","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,10956.9300000000,"2017-00000450",Nota de Crédito de Venta,"0000100000584","30/10/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002649",CL000059,OBRA SOCIAL DE EMPRESARIOS PROFESIONALES Y MONOTRIBUTISTAS,"30-58666171-6","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,10956.9300000000,"2017-00000451",Recibo de Cobranza,"202000000153","02/10/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002650",CL000031,MEDIFE ASOCIACION CIVIL,"30-68273765-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,13800.7200000000,"2017-00000662",Recibo de Cobranza,"202000000244","19/05/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002652",CL000267,ASOCIACION MUTUAL SANCOR SALUD,"30-59035479-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,22216.1100000000,"2017-00000797",Recibo de Cobranza,"202000000351","29/01/2021"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002653",CL000093,OBRA SOCIAL DE YACIMIENTOS CARBONIFEROS,"30-67858150-6","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,20764.4700000000,"2017-00000103",Recibo de Cobranza,"202000000054","26/06/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002654",CL000150,OBRA SOCIAL DEL PERSONAL RURAL Y ESTIBADORES DE LA REPUBLICA ARGENTINA,"30-54733941-6","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,4807.9400000000,"2017-00000996",Recibo de Cobranza,"202000000269","10/08/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002655",CL000278,AWP SERVICIOS MEXICO S.A. DE C.V.,"550021850001","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,55.3500000000,,,,//
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002656",CL000050,OBRA SOCIAL DE CONDUCTORES CAMIONEROS Y PERSONAL DEL TRANSPORTE AUTOMOTOR DE CARGAS,"30-66150769-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,16188.1100000000,"2017-00001245",Recibo de Cobranza,"202000000649","02/03/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002658",CL000030,MEDICUS SA DE ASISTENCIA MEDICA Y CIENTIFICA,"30-54677131-4","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,928.7800000000,"2017-00000098",Recibo de Cobranza,"202000000049","10/06/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002659",CL000178,SWISS MEDICAL,"30-65485516-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,37287.4300000000,"2017-00001514",Recibo de Cobranza,"202000000205","01/04/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002660",CL000201,POLICIA FEDERAL ARGENTINA,"30-62405191-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,12289.4500000000,"2017-00000792",Nota de Crédito de Venta,"0000100000567","13/02/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002661",CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,4867.2000000000,"2022-00000285",Nota de Crédito de Venta,"0000100000672","04/04/2022"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002661",CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,4867.2000000000,"2022-00000287",Recibo de Cobranza,"2022-00000167","29/03/2022"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002662",CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2408.2900000000,"2022-00000280",Nota de Crédito de Venta,"0000100000673","04/04/2022"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002662",CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2408.2900000000,"2022-00000287",Recibo de Cobranza,"2022-00000167","29/03/2022"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002663",CL000212,GALENO ARGENTINA SA,"30-52242816-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,7309.4100000000,"2017-00000993",Recibo de Cobranza,"202000000255","16/06/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002664",CL000096,OBRA SOCIAL DEL PERSONAL AERONAUTICO,"30-61811021-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,7642.4700000000,"2017-00000909",Recibo de Cobranza,"202000000426","03/05/2021"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002665",CL000138,OBRA SOCIAL DEL PERSONAL DEL AUTOMOVIL CLUB ARGENTINO,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,5693.0800000000,"2017-00001285",Recibo de Cobranza,"202000000681","02/08/2021"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002665",CL000138,OBRA SOCIAL DEL PERSONAL DEL AUTOMOVIL CLUB ARGENTINO,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,5693.0800000000,"2017-00001281",Nota de Crédito de Venta,"0000100000609","20/07/2021"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002666",CL000168,PREVENCION SALUD SA,"30-71304500-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,980.5200000000,"2017-00000141",Recibo de Cobranza,"202000000092","26/08/2020"
"07/02/2020",Factura de Venta,"00001 - Factura Electronica","00002667",CL000323,ALLIANZ GLOBAL ASSISTANCE,"550035480001","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,27.0000000000,,,,//
"07/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000799",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000230",Recibo de Cobranza Mostrador,"2020-00000107","07/02/2020"
"07/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000800",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2245.0000000000,"2017-00000516",Recibo de Cobranza Mostrador,"2020-00000375","07/02/2020"
"07/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000801",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000514",Recibo de Cobranza Mostrador,"2020-00000373","07/02/2020"
"07/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000802",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000515",Recibo de Cobranza Mostrador,"2020-00000374","07/02/2020"
"07/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000803",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000517",Recibo de Cobranza Mostrador,"2020-00000376","07/02/2020"
"07/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000804",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2245.0000000000,"2017-00000411",Recibo de Cobranza Mostrador,"2020-00000276","07/02/2020"
"07/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000805",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000518",Recibo de Cobranza Mostrador,"2020-00000377","07/02/2020"
"07/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003854",CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000219",Recibo de Cobranza Mostrador,"2020-00000096","07/02/2020"
"07/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003855",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,360.0000000000,"2017-00000220",Recibo de Cobranza Mostrador,"2020-00000097","07/02/2020"
"07/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003856",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000221",Recibo de Cobranza Mostrador,"2020-00000098","07/02/2020"
"07/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003857",CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000222",Recibo de Cobranza Mostrador,"2020-00000099","07/02/2020"
"07/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003858",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000223",Recibo de Cobranza Mostrador,"2020-00000100","07/02/2020"
"07/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003859",CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000224",Recibo de Cobranza Mostrador,"2020-00000101","07/02/2020"
"07/03/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000877",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4025.0000000000,"2017-00000587",Recibo de Cobranza Mostrador,"2020-00000441","07/03/2020"
"07/03/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000878",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1552.0000000000,"2017-00000578",Recibo de Cobranza Mostrador,"2020-00000436","07/03/2020"
"07/04/2020",Factura de Venta,"00001 - Factura Electronica","00002849",CL000337,INTERASSISTANCE,"550021260009","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,72.7500000000,,,,//
"07/04/2020",Factura de Venta,"00001 - Factura Electronica","00002850",CL000337,INTERASSISTANCE,"550021260009","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,19.0300000000,,,,//
"07/04/2020",Factura de Venta,"00001 - Factura Electronica","00002851",CL000337,INTERASSISTANCE,"550021260009","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,19.0300000000,,,,//
"07/04/2020",Factura de Venta,"00001 - Factura Electronica","00002852",CL000337,INTERASSISTANCE,"550021260009","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,19.0300000000,,,,//
"07/04/2020",Factura de Venta,"00001 - Factura Electronica","00002853",CL000338,AIG SEGUROS BRASIL,"550000500004","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,74.7700000000,,,,//
"07/04/2020",Factura de Venta,"00001 - Factura Electronica","00002854",CL000310,AIG TRAVEL INC,"550021850002","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,22.2700000000,,,,//
"07/04/2020",Factura de Venta,"00001 - Factura Electronica","00002855",CL000310,AIG TRAVEL INC,"550021850002","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,81.4300000000,,,,//
"07/04/2020",Factura de Venta,"00001 - Factura Electronica","00002856",CL000218,IBERO ASISTENCIA SA,"30-64331568-4","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,3674.7000000000,,,,//
"07/04/2020",Factura de Venta,"00001 - Factura Electronica","00002857",CL000218,IBERO ASISTENCIA SA,"30-64331568-4","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,6492.3500000000,,,,//
"07/04/2020",Factura de Venta,"00001 - Factura Electronica","00002858",CL000218,IBERO ASISTENCIA SA,"30-64331568-4","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,7606.0000000000,,,,//
"07/04/2020",Factura de Venta,"00001 - Factura Electronica","00002859",CL000218,IBERO ASISTENCIA SA,"30-64331568-4","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,2377.3000000000,,,,//
"07/04/2020",Factura de Venta,"00001 - Factura Electronica","00002860",CL000218,IBERO ASISTENCIA SA,"30-64331568-4","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,2181.8000000000,,,,//
