"fecha_comprob","comprobante","puntoventa","numero_comprob","estado","flag","cliente","clientenombre","cuit","ctadeudorescodigo","ctadeudores","ctaventascodigo","ctaventas","total_comprob","imputacion_numero","comprob2","comprob2_nro","comprob2_estado","comprob2_flag","fecha_comprob2"
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003149",C,Cerrada,CL000152,OBRA SOCIAL DEL SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,5024.0000000000,,,,,,//
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003151",C,Cerrada,CL000031,MEDIFE ASOCIACION CIVIL,"30-68273765-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,37563.7000000000,"2017-00000846",Recibo de Cobranza,"202000000368",C,,"15/01/2021"
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003152",C,Cerrada,CL000267,ASOCIACION MUTUAL SANCOR SALUD,"30-59035479-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,32202.6000000000,"2017-00000797",Recibo de Cobranza,"202000000351",C,,"29/01/2021"
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003153",C,Cerrada,CL000093,OBRA SOCIAL DE YACIMIENTOS CARBONIFEROS,"30-67858150-6","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,26047.0000000000,"2017-00000798",Recibo de Cobranza,"202000000352",C,,"25/01/2021"
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003154",C,Cerrada,CL000150,OBRA SOCIAL DEL PERSONAL RURAL Y ESTIBADORES DE LA REPUBLICA ARGENTINA,"30-54733941-6","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,16799.0200000000,"2017-00000823",Recibo de Cobranza,"202000000361",C,,"22/02/2021"
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003155",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,28046.3700000000,"2017-00000672",Recibo de Cobranza,"202000000266",C,,"31/07/2020"
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003156",C,Cerrada,CL000050,OBRA SOCIAL DE CONDUCTORES CAMIONEROS Y PERSONAL DEL TRANSPORTE AUTOMOTOR DE CARGAS,"30-66150769-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,22227.8800000000,"2017-00000728",Recibo de Cobranza,"202000000310",C,,"21/12/2020"
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003157",C,Cerrada,CL000030,MEDICUS SA DE ASISTENCIA MEDICA Y CIENTIFICA,"30-54677131-4","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,14557.7600000000,"2017-00000888",Recibo de Cobranza,"202000000420",C,,"21/01/2021"
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003158",C,Cerrada,CL000178,SWISS MEDICAL,"30-65485516-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,34625.2500000000,"2017-00000799",Recibo de Cobranza,"202000000353",C,,"01/02/2021"
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003159",C,Anulada,CL000201,POLICIA FEDERAL ARGENTINA,"30-62405191-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,7844.9800000000,"2022-00000108",Factura de Ventas Anulada,"0000100003159",C,,"08/10/2020"
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003159",C,Cerrada,CL000380,SUPERINTENDENCIA DE BIENESTAR POLICIA FEDERAL ARGENTINA,"30-54666267-1","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,7844.9800000000,"2022-00000109",Recibo de Cobranza,"2022-00000042",C,,"08/02/2022"
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003160",C,Cerrada,CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,3492.7600000000,"2022-00000592",Recibo de Cobranza,"2022-00000362",C,,"22/06/2022"
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003161",C,Cerrada,CL000212,GALENO ARGENTINA SA,"30-52242816-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,3486.3400000000,"2017-00000733",Recibo de Cobranza,"202000000315",C,,"30/12/2020"
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003162",C,Cerrada,CL000138,OBRA SOCIAL DEL PERSONAL DEL AUTOMOVIL CLUB ARGENTINO,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2680.5000000000,"2017-00001285",Recibo de Cobranza,"202000000681",C,,"02/08/2021"
"08/10/2020",Factura de Venta,"00001 - Factura Electronica","00003163",C,Cerrada,CL000380,SUPERINTENDENCIA DE BIENESTAR POLICIA FEDERAL ARGENTINA,"30-54666267-1","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,4641.1500000000,"2022-00000110",Recibo de Cobranza,"2022-00000043",C,,"08/02/2022"
"08/11/2021",Factura de Venta,"00001 - Factura Electronica","00003796",C,Cerrada,CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,7425.9000000000,"2017-00001286",Recibo de Cobranza,"202000000682",C,,"01/10/2021"
"08/11/2021",Factura de Venta,"00001 - Factura Electronica","00003797",C,Cerrada,CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,7425.9000000000,"2017-00001287",Recibo de Cobranza,"202000000683",C,,"04/10/2021"
"08/11/2021",Factura de Venta,"00001 - Factura Electronica","00003798",C,Cerrada,CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,7425.9000000000,"2017-00001288",Recibo de Cobranza,"202000000684",C,,"06/10/2021"
"08/11/2021",Factura de Venta,"00001 - Factura Electronica","00003799",C,Cerrada,CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,7425.9000000000,"2017-00001289",Recibo de Cobranza,"202000000685",C,,"12/10/2021"
"08/11/2021",Factura de Venta,"00001 - Factura Electronica","00003800",C,Cerrada,CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,7481.4300000000,"2017-00001290",Recibo de Cobranza,"202000000686",C,,"20/10/2021"
"09/01/2020",Factura de Venta,"0001 - Factura Electronica","00002500",C,Cerrada,CL000187,ASSIST CARD ARGENTINA SOCIEDAD ANONIMA DE SERVICIOS,"33-54799242-9","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,1237.2700000000,,,,,,//
"09/01/2020",Factura de Venta,"00001 - Factura Electronica","00002501",C,Cerrada,CL000316,TUGO,"550020450002","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,41.0000000000,,,,,,//
"09/01/2020",Factura de Venta,"00001 - Factura Electronica","00002501",C,Anulada,CL000316,TUGO,"550020450002","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,41.0000000000,"2023-00001510",Factura de Ventas Anulada,"0000100002501",C,,"09/01/2020"
"09/01/2020",Factura de Venta,"0001 - Factura Electronica","00002502",C,Cerrada,CL000308,MDABROAD US&UK MEDICAL ABROAD LLC,"550021260006","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,29.0000000000,,,,,,//
"09/01/2020",Factura de Venta,"00001 - Factura Electronica","00002503",C,Cerrada,CL000354,CIGNA - SPECIAL ARRANGEMENTS CHC,"550021260011","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,1998.0000000000,,,,,,//
"09/01/2020",Factura de Venta,"00001 - Factura Electronica","00002504",C,Cerrada,CL000283,EUROP ASSISTANCE GLOBAL PPO,"550041020001","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,52.2200000000,,,,,,//
"09/01/2020",Factura de Venta,"00001 - Factura Electronica","00002505",C,Cerrada,CL000283,EUROP ASSISTANCE GLOBAL PPO,"550041020001","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,26.5300000000,,,,,,//
"09/01/2020",Factura de Venta,"00001 - Factura Electronica","00002506",C,Cerrada,CL000283,EUROP ASSISTANCE GLOBAL PPO,"550041020001","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,209.2900000000,,,,,,//
"09/01/2020",Factura de Venta,"00001 - Factura Electronica","00002507",C,Anulada,CL000291,EURO-CENTER LTDA,"550000500003","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,441.3100000000,"2017-00001477",Factura de Ventas Anulada,"0000100002507",C,,"09/01/2020"
"09/01/2020",Factura de Venta,"00001 - Factura Electronica","00002507",C,Anulada,CL000291,EURO-CENTER LTDA,"550000500003","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,26396.9600000000,"2023-00001511",Factura de Ventas Anulada,"9900100002507",C,,"09/01/2020"
"09/01/2020",Factura de Venta,"00001 - Factura Electronica","00002507",C,Cerrada,CL000291,EURO-CENTER LTDA,"550000500003","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,441.3100000000,"2023-00002673",Recibo de Cobranza,"2023-00000747",C,,"13/04/2021"
"09/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000685",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2100.0000000000,"2017-00000422",Recibo de Cobranza Mostrador,"2020-00000287",C,,"09/01/2020"
"09/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000686",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,5800.0000000000,"2017-00000421",Recibo de Cobranza Mostrador,"2020-00000286",C,,"09/01/2020"
"09/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000687",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3045.0000000000,"2017-00000161",Recibo de Cobranza Mostrador,"2020-00000036",C,,"09/01/2020"
"09/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000688",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2900.0000000000,"2017-00000376",Recibo de Cobranza Mostrador,"2020-00000249",C,,"09/01/2020"
"09/01/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003778",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000159",Recibo de Cobranza Mostrador,"2020-00000034",C,,"09/01/2020"
"09/01/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003779",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000160",Recibo de Cobranza Mostrador,"2020-00000035",C,,"09/01/2020"
"09/01/2021",Factura de Venta,"00001 - Factura Electronica","00003289",C,Cerrada,CL000059,OBRA SOCIAL DE EMPRESARIOS PROFESIONALES Y MONOTRIBUTISTAS,"30-58666171-6","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,70834.3000000000,"2017-00000881",Recibo de Cobranza,"202000000410",C,,"12/04/2021"
"09/02/2020",Factura de Venta Mostrador,"00003 - Guardia Manual","00000584",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3875.0000000000,"2017-00000521",Recibo de Cobranza Mostrador,"2020-00000380",C,,"09/02/2020"
"09/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000812",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3875.0000000000,"2017-00000613",Nota de Crédito de Venta,"0000500000010",C,Cerrada,"02/03/2020"
"09/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000813",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000412",Recibo de Cobranza Mostrador,"2020-00000277",C,,"09/02/2020"
"09/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000814",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000744",Recibo de Cobranza Mostrador,"2020-00000477",C,,"09/03/2020"
"09/02/2021",Factura de Venta,"00001 - Factura Electronica","00003308",C,Cerrada,CL000198,CAJA DE SERVICIOS SOCIALES DE LA PROVINCIA DE SANTA CRUZ ,"30-63824739-5","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1215256.1400000000,,,,,,//
"09/02/2021",Factura de Venta Mostrador,"00004 - Tesoreria","00004010",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,300.0000000000,"2017-00000820",Recibo de Cobranza Mostrador,"2020-00000501",C,,"09/02/2021"
"09/03/2020",Factura de Venta,"00001 - Factura Electronica","00002725",C,Cerrada,CL000328,CONSUR SRL,"30-67372685-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,19168.0000000000,"2017-00000110",Recibo de Cobranza,"202000000061",C,,"14/01/2020"
"09/03/2020",Factura de Venta,"00001 - Factura Electronica","00002726",C,Cerrada,CL000328,CONSUR SRL,"30-67372685-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,8634.0000000000,"2017-00000120",Recibo de Cobranza,"202000000072",C,,"09/03/2020"
"09/03/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000880",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2900.0000000000,"2017-00000316",Recibo de Cobranza Mostrador,"2020-00000193",C,,"09/03/2020"
"09/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003929",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2023-00001300",Recibo de Cobranza Mostrador,"2023-00000519",C,,"09/03/2020"
"09/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003930",C,Cerrada,CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000304",Recibo de Cobranza Mostrador,"2020-00000181",C,,"09/03/2020"
"09/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003931",C,Cerrada,CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000305",Recibo de Cobranza Mostrador,"2020-00000182",C,,"09/03/2020"
"09/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003932",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000306",Recibo de Cobranza Mostrador,"2020-00000183",C,,"09/03/2020"
"09/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003933",C,Cerrada,CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000307",Recibo de Cobranza Mostrador,"2020-00000184",C,,"09/03/2020"
"09/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003934",C,Cerrada,CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000570",Recibo de Cobranza Mostrador,"2020-00000429",C,,"09/03/2020"
"09/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003935",C,Cerrada,CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000308",Recibo de Cobranza Mostrador,"2020-00000185",C,,"09/03/2020"
"09/03/2021",Factura de Venta,"00001 - Factura Electronica","00003351",C,Cerrada,CL000198,CAJA DE SERVICIOS SOCIALES DE LA PROVINCIA DE SANTA CRUZ ,"30-63824739-5","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,3287074.9300000000,"2017-00001279",Recibo de Cobranza,"202000000679",C,,"28/10/2021"
"09/04/2020",Factura de Venta,"00001 - Factura Electronica","00002893",C,Cerrada,CL000358,MDABROAD,"550021260014","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,2727.1400000000,,,,,,//
"09/04/2020",Factura de Venta,"00001 - Factura Electronica","00002894",C,Cerrada,CL000218,IBERO ASISTENCIA SA,"30-64331568-4","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,17757.8000000000,,,,,,//
"09/04/2020",Factura de Venta,"00001 - Factura Electronica","00002895",C,Cerrada,CL000330,GRUPO PRE-MEDIC SA,"30-70891275-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,10045.6000000000,,,,,,//
"09/06/2020",Factura de Venta,"00001 - Factura Electronica","00000036",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1078859.2600000000,"2017-00000991",Recibo de Cobranza,"202000000173",C,,"28/02/2020"
"09/06/2020",Factura de Venta,"00001 - Factura Electronica","00000037",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,553500.8800000000,"2017-00000992",Recibo de Cobranza,"202000000502",C,,"30/03/2020"
"09/06/2020",Factura de Venta,"00001 - Factura Electronica","00002961",C,Cerrada,CL000198,CAJA DE SERVICIOS SOCIALES DE LA PROVINCIA DE SANTA CRUZ ,"30-63824739-5","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1233620.8300000000,"2017-00000826",Recibo de Cobranza,"202000000364",C,,"25/02/2021"
"09/06/2020",Factura de Venta,"0001 - Factura Electronica","00002962",C,Cerrada,CL000284,CHINA GEZHOUBA GROUP COMPANY LIMITED ELECTROINGENIERIA S.A.,"30-71432572-4","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,74750.0000000000,"2022-00000139",Recibo de Cobranza,"2022-00000057",C,,"03/07/2020"
"09/06/2021",Factura de Venta,"00001 - Factura Electronica","00003481",C,Cerrada,CL000198,CAJA DE SERVICIOS SOCIALES DE LA PROVINCIA DE SANTA CRUZ ,"30-63824739-5","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2340127.2800000000,"2022-00000252",Recibo de Cobranza,"2022-00000140",C,,"30/03/2022"
"09/06/2021",Factura de Venta Mostrador,"00004 - Tesoreria","00004030",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,300.0000000000,"2017-00000956",Recibo de Cobranza Mostrador,"2020-00000523",C,,"09/06/2021"
"09/08/2021",Factura de Venta,"00001 - Factura Electronica","00003634",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,65687.6600000000,"2017-00001497",Recibo de Cobranza,"202000000747",C,,"07/09/2021"
"09/09/2020",Factura de Venta,"00006 - ART Factura Electronica","00000316",C,Cerrada,CL000170,PROVINCIA ART SA,"30-68825409-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,19302.4800000000,"2017-00000404",Recibo de Cobranza,"202000000149",C,,"20/10/2020"
"09/09/2020",Factura de Venta,"00006 - ART Factura Electronica","00000317",C,Cerrada,CL000194,RIO VARADERO S.A.,"30-70965249-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,1649.7000000000,"2017-00001517",Recibo de Cobranza,"202000000760",C,,"16/12/2021"
"09/09/2020",Factura de Venta,"00006 - ART Factura Electronica","00000318",C,Cerrada,CL000194,RIO VARADERO S.A.,"30-70965249-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,80602.5900000000,"2017-00001517",Recibo de Cobranza,"202000000760",C,,"16/12/2021"
"09/09/2020",Factura de Venta,"00001 - Factura Electronica","00003115",C,Cerrada,CL000113,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,"30-61445509-4","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,27716.5400000000,,,,,,//
"09/09/2020",Factura de Venta,"00001 - Factura Electronica","00003116",C,Cerrada,CL000295,INSTITUTO DE OBRA SOCIAL DE LAS FUERZAS ARMADAS (IOSFA),"30-71429214-1","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,107912.4400000000,"2017-00001041",Recibo de Cobranza,"202000000530",C,,"27/07/2021"
"09/09/2020",Factura de Venta,"00001 - Factura Electronica","00003117",C,Cerrada,CL000108,OBRA SOCIAL DEL PERSONAL DE FARMACIA,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,6032.1300000000,"2023-00002751",Recibo de Cobranza,"2023-00000785",C,,"25/07/2023"
